19,2,209.0,251.1,93.47000000000003,40.73999999999998,1,1,1.0
19,3,456.65,303.53,100.18000000000006,53.150000000000034,1,1,1.0
20,2,209.0,251.1,93.47000000000003,40.77000000000001,1,1,1.0
20,3,439.31,305.92,101.56,53.60999999999996,1,1,1.0
21,2,209.0,251.1,93.47000000000003,40.79999999999998,1,1,1.0
21,3,421.97,308.31,102.93999999999994,54.079999999999984,1,1,1.0
22,2,209.0,251.1,93.47000000000003,40.83000000000001,1,1,1.0
22,3,404.64,310.71,104.32,54.53000000000003,1,1,1.0
23,2,209.0,251.1,93.47000000000003,40.859999999999985,1,1,1.0
23,3,387.3,313.1,105.69999999999999,55.0,1,1,1.0
24,2,209.0,251.1,93.47000000000003,40.890000000000015,1,1,1.0
24,3,367.95,317.31,107.85000000000002,55.44,1,1,1.0
25,2,209.0,251.1,93.47000000000003,40.91999999999999,1,1,1.0
25,3,348.6,321.52,110.0,55.879999999999995,1,1,1.0
26,2,209.0,251.1,93.47000000000003,40.95000000000002,1,1,1.0
26,3,326.8,322.2,112.0,59.85000000000002,1,1,1.0
27,2,209.0,251.1,93.47000000000003,40.97999999999999,1,1,1.0
27,3,306.1,327.76,116.5,58.94,1,1,1.0
28,2,209.0,251.1,93.47000000000003,41.01000000000002,1,1,1.0
28,3,285.4,329.8,117.40000000000003,61.55000000000001,1,1,1.0
29,2,209.0,251.1,93.47000000000003,41.04999999999998,1,1,1.0
29,3,268.61,334.27,116.49000000000001,61.73000000000002,1,1,1.0
30,2,209.0,251.1,93.47000000000003,41.08000000000001,1,1,1.0
30,3,244.8,338.73,122.39999999999998,61.91999999999996,1,1,1.0
31,2,209.0,251.1,93.47000000000003,41.109999999999985,1,1,1.0
31,3,221.5,340.6,127.5,64.69999999999999,1,1,1.0
32,2,209.0,251.1,93.47000000000003,41.140000000000015,1,1,1.0
32,3,198.7,345.25,127.38,64.69999999999999,1,1,1.0
33,2,209.0,251.1,93.47000000000003,41.16999999999999,1,1,1.0
33,3,177.3,348.2,131.09999999999997,66.40000000000003,1,1,1.0
34,2,209.0,251.1,93.47000000000003,41.20000000000002,1,1,1.0
34,3,151.2,352.1,135.60000000000002,67.14999999999998,1,1,1.0
35,2,209.0,251.1,93.47000000000003,41.22999999999999,1,1,1.0
35,3,127.0,356.97,136.27999999999997,66.92999999999995,1,1,1.0
36,2,209.0,251.1,93.47000000000003,41.26000000000002,1,1,1.0
36,3,100.3,361.85,146.5,67.54999999999995,1,1,1.0
37,2,209.0,251.1,93.47000000000003,41.28999999999999,1,1,1.0
37,3,74.3,366.72,148.2,68.97999999999996,1,1,1.0
38,2,209.0,251.1,93.47000000000003,41.32000000000002,1,1,1.0
38,3,48.4,370.8,149.79999999999998,72.72999999999996,1,1,1.0
39,2,209.0,251.1,93.47000000000003,41.349999999999994,1,1,1.0
39,3,17.9,375.79,160.4,71.57999999999998,1,1,1.0
40,2,209.0,251.1,93.47000000000003,41.380000000000024,1,1,1.0
40,3,0.0,380.78,153.27,73.92000000000002,1,1,1.0
41,2,209.0,251.1,93.47000000000003,41.41,1,1,1.0
41,3,0.0,385.77,128.23,75.53000000000003,1,1,1.0
42,2,209.0,251.1,93.47000000000003,41.440000000000026,1,1,1.0
42,3,0.0,390.76,103.2,76.34000000000003,1,1,1.0
43,2,209.0,251.1,93.47000000000003,41.47,1,1,1.0
43,3,0.0,395.74,78.17,72.45999999999998,1,1,1.0
44,2,209.0,251.1,93.47000000000003,41.50000000000003,1,1,1.0
44,3,0.0,400.73,53.13,68.57,1,1,1.0
45,2,209.0,251.1,93.47000000000003,41.53,1,1,1.0
45,3,0.0,405.72,28.1,64.67999999999995,1,1,1.0
46,2,209.0,251.1,93.47000000000003,41.56000000000003,1,1,1.0
47,2,209.0,251.1,93.47000000000003,41.59,1,1,1.0
48,2,209.0,251.1,93.47000000000003,41.630000000000024,1,1,1.0
49,2,209.0,251.1,93.47000000000003,41.66,1,1,1.0
50,2,209.0,251.1,93.47000000000003,41.690000000000026,1,1,1.0
50,4,953.42,225.82,6.580000000000041,26.480000000000018,1,1,1.0
51,2,209.0,251.1,93.47000000000003,41.72,1,1,1.0
51,4,948.98,226.26,11.019999999999982,59.139999999999986,1,1,1.0
51,5,954.52,240.4,5.480000000000018,15.73999999999998,1,1,1.0
52,2,209.0,251.1,93.47000000000003,41.75000000000003,1,1,1.0
52,4,944.55,225.6,15.450000000000045,56.23999999999998,1,1,1.0
52,5,950.4,240.4,9.600000000000023,15.73999999999998,1,1,1.0
53,2,209.0,251.1,93.47000000000003,41.78,1,1,1.0
53,4,940.11,224.7,19.889999999999986,58.60000000000002,1,1,1.0
53,5,944.9,240.4,15.100000000000023,16.799999999999983,1,1,1.0
54,2,209.0,251.1,93.47000000000003,41.81000000000003,1,1,1.0
54,4,935.67,225.97,24.33000000000004,60.42999999999998,1,1,1.0
54,5,939.7,236.9,20.299999999999955,21.700000000000017,1,1,1.0
55,2,209.0,251.1,93.47000000000003,41.84,1,1,1.0
55,4,931.24,223.3,28.75999999999999,67.5,1,1,1.0
55,5,934.6,235.7,25.399999999999977,25.900000000000034,1,1,1.0
56,2,209.0,251.1,93.47000000000003,41.87000000000003,1,1,1.0
56,4,926.8,223.5,33.200000000000045,68.39999999999998,1,1,1.0
56,5,930.3,235.7,29.700000000000045,25.900000000000034,1,1,1.0
57,2,209.0,251.1,93.47000000000003,41.900000000000006,1,1,1.0
57,4,921.8,224.5,38.200000000000045,68.5,1,1,1.0
57,5,925.8,235.7,34.200000000000045,30.0,1,1,1.0
58,2,209.0,251.1,93.47000000000003,42.08000000000001,1,1,1.0
58,4,916.87,224.8,43.129999999999995,70.19999999999999,1,1,1.0
58,5,921.3,237.9,38.700000000000045,28.099999999999994,1,1,1.0
59,2,209.0,251.1,93.47000000000003,42.26000000000002,1,1,1.0
59,4,911.93,223.9,48.07000000000005,74.49999999999997,1,1,1.0
59,5,914.6,237.9,45.39999999999998,30.200000000000017,1,1,1.0
60,2,209.0,251.1,93.47000000000003,42.440000000000026,1,1,1.0
60,4,907.0,224.6,53.0,74.70000000000002,1,1,1.0
60,5,909.6,237.9,50.39999999999998,30.200000000000017,1,1,1.0
61,2,209.0,251.1,93.47000000000003,42.62000000000003,1,1,1.0
61,4,901.1,222.9,58.89999999999998,79.6,1,1,1.0
61,5,903.2,238.87,49.129999999999995,30.329999999999984,1,1,1.0
62,2,209.0,251.1,93.47000000000003,42.78999999999999,1,1,1.0
62,4,895.2,221.9,64.79999999999995,80.6,1,1,1.0
62,5,898.2,239.84,46.469999999999914,30.460000000000008,1,1,1.0
63,2,209.0,251.1,93.47000000000003,42.97,1,1,1.0
63,4,890.57,223.18,69.42999999999995,81.59999999999997,1,1,1.0
63,5,892.5,240.81,44.5,30.589999999999975,1,1,1.0
64,2,209.0,251.1,93.47000000000003,43.150000000000006,1,1,1.0
64,4,884.3,224.7,75.70000000000005,81.80000000000001,1,1,1.0
64,5,885.5,241.79,43.84000000000003,30.710000000000008,1,1,1.0
65,2,209.0,251.1,93.47000000000003,43.33000000000001,1,1,1.0
65,4,877.9,224.1,82.10000000000002,82.70000000000002,1,1,1.0
65,5,879.4,242.76,42.26999999999998,30.840000000000032,1,1,1.0
66,2,209.0,251.1,93.47000000000003,43.51000000000002,1,1,1.0
66,4,870.9,225.1,89.10000000000002,82.4,1,1,1.0
66,5,872.8,243.73,41.210000000000036,30.97,1,1,1.0
67,2,209.0,251.1,93.47000000000003,43.690000000000026,1,1,1.0
67,4,865.3,225.0,94.70000000000005,85.0,1,1,1.0
67,5,866.2,244.7,40.139999999999986,31.100000000000023,1,1,1.0
68,2,209.0,251.1,93.47000000000003,43.87000000000003,1,1,1.0
68,4,859.45,223.9,100.54999999999995,87.70000000000002,1,1,1.0
68,5,859.4,245.67,39.27999999999997,31.22999999999999,1,1,1.0
69,2,209.0,251.1,93.47000000000003,44.04999999999998,1,1,1.0
69,4,853.6,224.8,106.39999999999998,87.09999999999997,1,1,1.0
69,5,853.2,246.64,37.809999999999945,31.360000000000014,1,1,1.0
70,2,209.0,251.1,93.47000000000003,44.22999999999999,1,1,1.0
70,4,847.14,225.7,112.86000000000001,86.10000000000002,1,1,1.0
70,5,845.9,247.61,37.440000000000055,31.49000000000001,1,1,1.0
71,2,209.0,251.1,93.47000000000003,44.41,1,1,1.0
71,4,840.27,226.6,119.73000000000002,87.50000000000003,1,1,1.0
71,5,839.05,248.58,36.629999999999995,31.619999999999976,1,1,1.0
72,2,209.0,251.1,93.47000000000003,44.58000000000001,1,1,1.0
72,4,833.4,227.2,126.60000000000002,91.19999999999999,1,1,1.0
72,5,832.2,249.55,35.809999999999945,31.75,1,1,1.0
73,2,209.0,251.1,93.47000000000003,44.76000000000002,1,1,1.0
73,4,825.5,226.6,134.5,92.20000000000002,1,1,1.0
73,5,821.7,250.53,38.64999999999998,31.869999999999976,1,1,1.0
73,6,949.27,225.4,10.730000000000018,29.900000000000006,1,1,1.0
74,2,209.0,251.1,93.47000000000003,44.940000000000026,1,1,1.0
74,4,816.9,229.9,143.10000000000002,88.6,1,1,1.0
74,5,812.73,252.05,39.94999999999993,31.879999999999995,1,1,1.0
74,6,947.8,227.9,12.200000000000045,27.400000000000006,1,1,1.0
75,2,209.0,251.1,93.47000000000003,45.12000000000003,1,1,1.0
75,4,809.4,230.5,150.60000000000002,90.80000000000001,1,1,1.0
75,5,803.76,253.58,41.25999999999999,31.890000000000015,1,1,1.0
75,6,942.0,227.9,18.0,29.49999999999997,1,1,1.0
76,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
76,4,801.9,232.1,158.10000000000002,90.20000000000002,1,1,1.0
76,5,794.78,255.1,42.57000000000005,31.900000000000006,1,1,1.0
76,6,936.4,231.8,23.600000000000023,27.5,1,1,1.0
77,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
77,4,794.3,232.2,165.70000000000005,91.40000000000003,1,1,1.0
77,5,785.81,256.5,43.88000000000011,31.339999999999975,1,1,1.0
77,6,930.8,231.8,29.200000000000045,27.5,1,1,1.0
78,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
78,4,785.7,233.9,174.29999999999995,92.9,1,1,1.0
78,5,776.84,257.9,45.17999999999995,30.78000000000003,1,1,1.0
78,6,923.2,234.1,36.799999999999955,34.900000000000006,1,1,1.0
79,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
79,4,778.1,238.78,137.17999999999995,87.39000000000001,1,1,1.0
79,5,767.87,258.03,46.49000000000001,31.49000000000001,1,1,1.0
79,6,914.3,234.9,45.700000000000045,37.400000000000006,1,1,1.0
80,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
80,4,769.4,239.22,144.34000000000003,89.50000000000003,1,1,1.0
80,5,758.9,258.16,47.79000000000008,32.19999999999999,1,1,1.0
80,6,912.6,234.3,46.60000000000002,38.0,1,1,1.0
81,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
81,4,760.0,239.67,152.19000000000005,91.6,1,1,1.0
81,5,749.93,258.29,49.10000000000002,32.90999999999997,1,1,1.0
81,6,903.1,236.5,52.0,35.80000000000001,1,1,1.0
82,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
82,4,750.9,237.3,189.20000000000005,98.39999999999998,1,1,1.0
82,5,739.21,258.82,50.51999999999998,33.170000000000016,1,1,1.0
82,6,894.0,236.5,54.10000000000002,36.60000000000002,1,1,1.0
83,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
83,4,742.7,236.7,189.79999999999995,99.66000000000003,1,1,1.0
83,5,728.5,259.34,51.940000000000055,33.44,1,1,1.0
83,6,894.0,236.5,47.700000000000045,36.60000000000002,1,1,1.0
84,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
84,4,733.7,238.1,193.29999999999995,101.29999999999998,1,1,1.0
84,5,717.2,259.87,53.94999999999993,33.69999999999999,1,1,1.0
84,6,885.1,238.6,52.5,36.20000000000002,1,1,1.0
85,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
85,4,723.1,240.0,197.10000000000002,101.69999999999999,1,1,1.0
85,5,705.7,260.39,56.14999999999998,33.960000000000036,1,1,1.0
85,6,878.5,238.6,52.5,37.900000000000006,1,1,1.0
86,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
86,4,712.5,240.9,201.10000000000002,103.10999999999999,1,1,1.0
86,5,694.0,260.91,58.559999999999945,34.22999999999996,1,1,1.0
86,6,869.3,239.8,54.10000000000002,36.69999999999999,1,1,1.0
87,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
87,4,704.0,241.85,203.5,104.70000000000002,1,1,1.0
87,5,685.8,261.44,57.47000000000003,34.49000000000001,1,1,1.0
87,6,861.6,239.8,57.60000000000002,36.69999999999999,1,1,1.0
88,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
88,4,695.5,242.8,205.89999999999998,106.30000000000001,1,1,1.0
88,5,672.7,261.96,61.27999999999997,34.76000000000005,1,1,1.0
88,6,853.28,241.5,57.60000000000002,36.69999999999999,1,1,1.0
89,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
89,4,684.63,244.4,209.97000000000003,108.72,1,1,1.0
89,5,661.1,262.48,63.57999999999993,35.02999999999997,1,1,1.0
89,6,847.73,242.57,57.60000000000002,36.69999999999999,1,1,1.0
90,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
90,4,673.77,245.2,214.73000000000002,111.94999999999999,1,1,1.0
90,5,649.4,263.0,65.99000000000001,35.30000000000001,1,1,1.0
90,6,839.1,243.96,57.60000000000002,36.70000000000002,1,1,1.0
91,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
91,4,662.9,245.5,218.20000000000005,111.80000000000001,1,1,1.0
91,5,638.7,263.53,67.39999999999998,35.55000000000001,1,1,1.0
91,6,832.01,244.42,57.60000000000002,36.70000000000002,1,1,1.0
92,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
92,4,652.03,246.3,221.76999999999998,115.09999999999997,1,1,1.0
92,5,625.6,264.05,76.39999999999998,35.81999999999999,1,1,1.0
92,6,823.69,245.04,57.59999999999991,36.70000000000002,1,1,1.0
93,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
93,4,641.17,248.9,225.93000000000006,115.29999999999998,1,1,1.0
93,5,613.9,264.57,77.63,36.09000000000003,1,1,1.0
93,6,818.45,245.81,57.59999999999991,36.69999999999999,1,1,1.0
94,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
94,4,630.3,249.0,228.9000000000001,120.0,1,1,1.0
94,5,601.6,265.1,79.45999999999992,36.349999999999966,1,1,1.0
94,6,808.74,246.89,57.60000000000002,36.69999999999999,1,1,1.0
95,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
95,4,618.52,250.0,234.48000000000002,122.89999999999998,1,1,1.0
95,5,589.4,265.62,81.19000000000005,36.620000000000005,1,1,1.0
95,6,803.04,246.58,57.60000000000002,36.69999999999996,1,1,1.0
96,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
96,4,606.74,250.5,238.15999999999997,126.30000000000001,1,1,1.0
96,5,576.35,265.56,85.74000000000001,37.46999999999997,1,1,1.0
96,6,794.87,246.74,57.60000000000002,36.69999999999999,1,1,1.0
97,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
97,4,594.96,252.1,242.43999999999994,127.6,1,1,1.0
97,5,563.3,265.5,90.30000000000007,38.31999999999999,1,1,1.0
97,6,784.7,247.35,59.59999999999991,38.25000000000003,1,1,1.0
98,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
98,4,583.18,253.3,246.42000000000007,130.3,1,1,1.0
98,5,549.74,266.26,94.65999999999997,38.34000000000003,1,1,1.0
98,6,773.6,247.97,59.610000000000014,38.25000000000003,1,1,1.0
99,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
99,4,571.4,254.6,250.0,130.00000000000003,1,1,1.0
99,5,536.18,267.01,99.0200000000001,38.379999999999995,1,1,1.0
99,6,766.52,249.97,59.60000000000002,38.25000000000003,1,1,1.0
100,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
100,4,557.2,255.7,256.79999999999995,131.40000000000003,1,1,1.0
100,5,522.62,267.77,99.95000000000005,38.410000000000025,1,1,1.0
100,6,753.0,250.74,63.40999999999997,38.25,1,1,1.0
101,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
101,4,543.54,257.3,262.06000000000006,130.0,1,1,1.0
101,5,509.06,268.53,100.86999999999995,38.440000000000055,1,1,1.0
101,6,737.3,250.9,67.24000000000001,42.900000000000006,1,1,1.0
102,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
102,4,530.9,258.9,264.9,131.90000000000003,1,1,1.0
102,5,495.5,269.28,101.79999999999995,38.48000000000002,1,1,1.0
102,6,728.67,251.51,67.24000000000001,42.910000000000025,1,1,1.0
102,7,953.37,222.92,6.6299999999999955,21.22,1,1,1.0
103,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
103,4,518.56,260.0,270.24,134.79000000000002,1,1,1.0
103,5,482.4,269.81,104.10000000000002,38.74000000000001,1,1,1.0
103,6,717.1,252.13,70.34000000000003,42.89999999999998,1,1,1.0
103,7,951.2,222.76,8.799999999999955,45.639999999999986,1,1,1.0
104,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
104,4,502.0,262.1,278.4,138.2,1,1,1.0
104,5,470.3,270.33,107.69999999999999,39.0,1,1,1.0
104,6,699.7,252.75,76.01999999999998,42.89999999999998,1,1,1.0
104,7,947.8,222.59,12.200000000000045,46.349999999999994,1,1,1.0
105,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
105,4,487.7,262.8,282.2,142.3,1,1,1.0
105,5,453.32,270.85,109.28000000000003,39.26999999999998,1,1,1.0
105,6,690.76,252.29,76.02999999999997,42.900000000000006,1,1,1.0
105,7,943.0,212.1,17.0,57.380000000000024,1,1,1.0
106,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
106,4,473.6,262.9,288.79999999999995,145.5,1,1,1.0
106,5,440.96,271.38,108.29000000000002,39.53000000000003,1,1,1.0
106,6,678.1,253.52,80.36000000000001,42.900000000000006,1,1,1.0
106,7,938.6,212.4,21.399999999999977,57.619999999999976,1,1,1.0
107,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
107,4,458.9,264.5,295.80000000000007,147.10000000000002,1,1,1.0
107,5,428.6,271.9,107.29999999999995,39.80000000000001,1,1,1.0
107,6,663.2,254.44,83.69999999999993,42.89999999999998,1,1,1.0
107,7,934.8,212.71,25.200000000000045,57.859999999999985,1,1,1.0
108,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
108,4,442.7,266.1,300.8,150.39999999999998,1,1,1.0
108,5,413.7,271.9,109.69999999999999,41.5,1,1,1.0
108,6,651.02,254.44,86.78999999999996,42.89999999999998,1,1,1.0
108,7,929.3,213.01,30.700000000000045,58.10000000000002,1,1,1.0
109,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
109,4,426.35,269.4,307.75,148.5,1,1,1.0
109,5,398.67,273.03,110.64999999999998,41.710000000000036,1,1,1.0
109,6,629.1,255.37,96.10000000000002,42.89999999999998,1,1,1.0
109,7,925.2,211.7,34.799999999999955,59.19999999999999,1,1,1.0
110,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
110,4,409.07,269.1,316.43,158.71999999999997,1,1,1.0
110,5,383.64,274.16,111.60000000000002,41.91999999999996,1,1,1.0
110,6,615.1,256.14,100.38999999999999,42.900000000000034,1,1,1.0
110,7,920.1,212.09,39.89999999999998,59.390000000000015,1,1,1.0
111,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
111,4,393.5,274.2,321.5,152.40000000000003,1,1,1.0
111,5,368.61,275.29,112.56,42.129999999999995,1,1,1.0
111,6,603.78,256.14,100.12,42.900000000000034,1,1,1.0
111,7,917.1,212.49,42.89999999999998,59.579999999999984,1,1,1.0
112,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
112,4,374.7,274.8,329.09999999999997,170.65999999999997,1,1,1.0
112,5,353.58,276.42,113.50999999999999,42.329999999999984,1,1,1.0
112,6,589.69,256.69,100.11999999999989,42.89999999999998,1,1,1.0
112,7,912.8,212.88,47.200000000000045,59.76999999999998,1,1,1.0
113,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
113,4,357.5,275.3,337.20000000000005,164.0,1,1,1.0
113,5,338.55,277.55,114.45999999999998,42.539999999999964,1,1,1.0
113,6,578.09,256.97,100.12,42.89999999999998,1,1,1.0
113,7,907.51,213.28,52.49000000000001,59.95000000000002,1,1,1.0
114,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
114,4,339.2,276.9,342.50000000000006,163.60000000000002,1,1,1.0
114,5,323.52,278.68,115.41000000000003,42.75,1,1,1.0
114,6,564.56,257.24,100.12,42.90999999999997,1,1,1.0
114,7,902.21,213.67,57.789999999999964,60.150000000000006,1,1,1.0
115,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
115,4,320.7,277.9,351.3,173.40000000000003,1,1,1.0
115,5,308.48,279.81,116.38,42.95999999999998,1,1,1.0
115,6,552.13,256.97,100.12,42.89999999999998,1,1,1.0
115,7,896.92,214.07,63.08000000000004,60.329999999999984,1,1,1.0
116,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
116,4,300.3,281.2,361.99999999999994,174.10000000000002,1,1,1.0
116,5,293.45,280.95,117.32999999999998,43.160000000000025,1,1,1.0
116,6,539.15,258.62,100.12,42.90999999999997,1,1,1.0
116,7,893.3,214.46,66.70000000000005,60.52000000000001,1,1,1.0
117,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
117,4,279.66,282.2,369.09999999999997,178.8,1,1,1.0
117,5,278.42,282.08,118.27999999999997,43.370000000000005,1,1,1.0
117,6,520.09,258.35,107.00999999999999,42.89999999999998,1,1,1.0
117,7,887.85,214.86,72.14999999999998,60.70999999999998,1,1,1.0
118,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
118,4,261.1,284.9,376.29999999999995,180.70000000000005,1,1,1.0
118,5,263.39,283.21,118.86000000000001,43.56999999999999,1,1,1.0
118,6,506.56,260.56,107.01000000000005,42.89999999999998,1,1,1.0
118,7,882.41,215.25,77.59000000000003,60.89999999999998,1,1,1.0
119,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
119,4,237.7,287.1,390.00000000000006,186.46999999999997,1,1,1.0
119,5,248.36,284.34,119.44,43.78000000000003,1,1,1.0
119,6,491.64,262.22,108.36000000000001,42.89999999999998,1,1,1.0
119,7,876.96,215.65,83.03999999999996,61.08000000000001,1,1,1.0
120,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
120,4,215.1,287.5,397.9,190.07999999999998,1,1,1.0
120,5,233.33,285.47,120.02000000000001,43.98999999999995,1,1,1.0
120,6,476.75,262.99,109.87,43.75,1,1,1.0
120,7,871.52,216.04,84.77999999999997,61.28,1,1,1.0
121,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
121,4,191.7,289.7,409.3,191.90000000000003,1,1,1.0
121,5,218.3,286.6,120.59999999999997,44.19999999999999,1,1,1.0
121,6,461.86,263.76,111.38,44.60000000000002,1,1,1.0
121,7,866.07,216.43,85.42999999999995,61.46999999999997,1,1,1.0
122,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
122,4,169.6,294.1,421.19999999999993,197.7,1,1,1.0
122,5,200.35,287.53,122.03,44.93000000000001,1,1,1.0
122,6,446.98,264.53,112.87,45.450000000000045,1,1,1.0
122,7,860.63,216.83,86.07000000000005,61.650000000000006,1,1,1.0
123,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
123,4,145.3,296.3,429.59999999999997,203.3,1,1,1.0
123,5,182.41,288.47,123.45000000000002,45.65999999999997,1,1,1.0
123,6,432.09,265.3,114.38000000000005,46.30000000000001,1,1,1.0
123,7,855.18,217.22,86.72000000000003,61.849999999999994,1,1,1.0
124,2,209.0,251.1,93.47000000000003,45.29999999999998,1,1,1.0
124,4,117.1,299.6,446.5,206.2,1,1,1.0
124,5,164.46,289.4,124.87999999999997,46.39000000000004,1,1,1.0
